STID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
301050403,6,6,6,1,0,2,1,7,4,1,3,2,7,6,12,3,2,4,2,2,0,6,1,4,0,4,4,6,5,6
301060101,2,3,5,2,6,3,0,3,1,0,3,3,3,6,41,3,2,4,0,7,1,5,4,4,1,4,2,3,4,6
301060102,2,1,4,7,4,1,5,4,1,2,0,1,1,5,36,2,0,6,3,4,0,1,7,3,6,1,0,4,1,1
301060103,2,5,3,6,7,6,0,0,7,7,5,2,5,7,64,4,1,7,5,4,0,3,2,1,7,6,0,6,1,2
301060201,2,5,3,5,3,5,6,5,4,0,4,4,0,4,30,2,1,4,2,4,0,3,2,4,2,3,6,7,6,2
301060202,2,2,6,3,1,4,4,0,5,7,5,2,2,1,70,2,1,3,6,7,0,0,5,7,1,2,2,2,6,7
301060203,6,3,4,2,0,6,4,6,5,6,7,3,0,6,57,7,6,7,5,2,6,3,3,6,0,4,3,4,0,3
301060301,4,6,3,7,5,0,5,0,7,6,6,1,1,2,57,3,7,7,0,3,7,5,4,3,7,2,4,3,4,3
301060302,7,6,4,4,1,6,4,6,6,6,2,7,2,1,37,3,6,4,2,7,1,1,0,3,0,0,4,1,6,2
301060303,2,6,5,1,6,1,1,6,5,3,3,4,2,7,52,5,6,6,0,1,5,0,1,1,2,2,2,3,5,3
301060304,1,2,7,7,3,3,5,5,2,5,6,0,5,1,70,3,5,7,6,5,6,1,0,5,4,4,0,3,3,7
301060401,2,2,5,0,2,0,5,6,7,5,2,4,5,5,10,7,2,0,3,1,4,0,7,7,4,4,5,6,0,7
301060402,2,2,6,3,7,1,3,6,1,4,2,4,2,1,53,2,0,4,4,6,1,6,7,6,7,1,3,3,4,1
301060403,3,7,1,5,3,0,0,7,6,2,0,4,5,3,44,1,4,0,0,7,0,7,5,3,1,2,1,7,0,4
301060404,5,7,0,5,6,5,2,4,7,1,0,5,2,2,70,4,0,6,7,1,0,2,5,1,1,2,2,3,6,0
301070101,4,6,1,2,7,1,2,5,4,0,2,1,6,1,33,0,0,0,0,5,5,3,7,5,2,1,4,6,4,7
301070102,5,5,0,5,5,1,2,4,1,0,1,1,1,6,47,2,1,5,3,1,6,4,5,4,5,3,6,6,4,6
301070103,0,5,7,0,2,4,2,5,2,2,7,1,7,4,31,0,6,6,1,4,7,5,7,3,3,3,0,3,4,6
301070201,0,2,0,0,6,2,1,7,2,4,2,3,3,2,44,3,6,0,1,7,6,3,7,3,1,7,1,0,1,4
301070202,6,0,2,2,0,7,4,2,1,4,0,2,2,7,47,3,3,1,2,3,6,4,7,6,3,0,5,6,7,0
301070203,0,6,4,5,0,7,6,0,1,1,7,6,1,2,33,3,5,0,0,4,7,2,0,4,3,2,2,5,5,7
301070301,2,0,1,0,3,2,1,0,7,3,1,7,2,6,47,5,7,7,0,5,3,3,6,7,4,1,2,3,3,5
301070302,1,2,7,4,4,3,1,4,6,4,3,4,7,5,54,7,0,4,4,4,6,1,7,5,2,2,4,0,2,1
301070303,1,7,2,5,7,5,5,1,2,0,6,2,4,2,26,4,4,7,4,6,4,4,6,3,0,2,1,0,5,6
301070304,2,0,0,5,5,7,7,5,2,3,5,1,0,3,34,5,0,0,0,4,1,1,6,2,4,5,4,1,6,7
301070401,6,4,6,0,7,6,1,7,5,6,4,7,1,2,24,4,4,4,6,3,6,5,5,5,0,2,5,4,2,1
301070402,1,7,7,4,7,3,6,2,6,1,6,2,6,1,23,4,3,0,3,1,3,2,3,4,1,0,4,4,2,4
301070403,3,3,3,6,4,1,1,7,3,1,2,6,2,2,37,1,4,7,6,6,4,4,6,5,3,2,3,2,1,6
301070404,3,5,4,0,5,4,2,7,1,5,2,3,5,3,41,2,1,5,6,1,1,5,7,7,7,5,0,6,3,5
301070501,2,3,6,6,3,2,7,0,0,6,3,1,5,2,61,3,2,5,0,2,1,2,1,0,4,2,0,7,2,0
301070502,6,1,3,4,2,6,6,5,3,3,6,3,4,3,54,6,4,2,1,1,1,6,3,7,1,0,5,4,4,7
301070601,7,1,6,3,4,3,5,0,4,7,2,0,5,1,66,3,4,4,0,0,7,6,3,5,1,4,6,3,1,2
301070602,1,2,2,6,7,1,7,2,6,4,6,2,6,4,63,3,0,0,6,3,5,4,5,6,4,7,1,7,6,2
301070701,5,7,0,0,0,1,5,0,7,0,5,6,6,0,12,6,2,3,5,5,1,2,6,2,3,1,2,1,2,1
301070702,1,3,2,0,2,5,7,4,1,2,2,7,0,6,15,7,7,2,5,1,6,1,2,2,1,6,6,3,3,5
301070703,1,4,7,5,3,7,6,4,3,6,4,0,4,4,36,2,7,7,0,2,6,6,3,7,4,6,6,2,2,1
301070704,2,6,2,5,3,1,0,6,1,7,4,4,4,7,21,0,0,6,6,0,3,2,3,7,5,7,3,6,2,3
301070801,0,3,4,2,0,6,4,4,3,0,6,1,5,3,33,2,3,5,0,0,4,2,2,0,6,4,2,0,1,5
301070802,1,5,3,2,6,4,1,6,1,3,0,3,6,5,14,1,5,0,4,2,2,6,5,7,6,5,0,4,4,0
301070901,7,1,4,6,2,4,1,4,6,0,2,6,4,7,05,1,3,6,1,1,6,6,4,7,6,3,3,2,7,0
301071001,3,7,5,7,0,7,4,5,3,2,2,3,0,4,15,4,0,1,2,1,7,4,5,7,3,1,1,2,3,4
301071002,1,2,7,4,4,5,6,3,0,3,3,7,3,7,14,0,0,0,7,1,0,7,4,2,4,1,6,2,3,3
301071003,5,3,4,3,3,2,5,6,3,2,5,7,4,3,33,4,1,6,3,0,3,2,7,7,4,5,4,0,5,5
301071101,7,3,1,7,0,0,4,7,5,5,2,2,4,4,62,4,2,3,5,1,2,1,5,7,3,7,7,2,6,3
301071102,1,3,0,0,7,7,6,7,2,7,1,3,3,5,73,6,1,1,6,5,2,7,2,4,0,6,4,4,2,7
301071103,7,1,6,0,3,1,6,5,7,5,7,0,2,4,73,1,6,2,5,0,7,0,0,6,2,0,1,1,6,0
301071104,7,1,7,6,1,7,1,6,5,1,1,1,7,7,56,6,4,1,6,4,4,6,5,2,7,4,2,5,7,0
301071105,7,3,6,1,1,7,6,4,0,3,6,7,2,7,13,0,6,5,3,5,0,6,0,7,2,1,7,7,0,3
301080101,7,5,7,1,7,4,6,3,3,0,2,2,6,4,57,5,0,6,4,0,1,0,2,5,2,3,6,4,3,1
304010101,0,7,2,7,3,2,1,5,0,5,3,4,6,1,47,5,2,7,0,6,7,6,1,4,2,7,1,4,0,5
304010102,0,0,1,0,1,2,2,5,3,7,6,6,4,6,05,0,2,2,4,4,3,3,5,4,6,7,5,2,6,1
304010103,7,3,4,7,1,4,6,5,6,0,3,0,6,1,21,0,7,0,0,2,3,1,4,4,7,0,0,0,5,5
304010201,1,5,3,3,1,3,6,3,3,5,2,1,4,1,50,4,7,2,3,1,1,3,0,4,3,7,2,6,7,7
304010202,2,4,2,2,4,1,3,4,6,2,6,4,4,6,10,6,7,7,3,0,4,4,6,2,5,6,6,5,7,0
304010301,6,5,4,6,3,1,0,0,7,3,5,6,3,1,50,2,1,4,6,4,6,1,4,5,1,0,1,0,1,7
304010302,4,7,4,4,6,0,4,3,2,4,3,4,4,2,62,3,5,5,7,3,4,1,7,0,6,1,7,5,6,4
304010401,5,6,1,7,7,1,3,0,6,1,5,3,0,4,14,5,7,3,1,1,7,1,5,3,0,2,0,0,0,2
304010402,7,1,4,7,3,6,1,4,1,3,0,4,5,7,76,2,5,4,1,1,1,2,6,0,3,5,5,3,4,2
304010501,3,2,6,6,6,6,3,4,5,7,0,5,2,3,14,1,0,1,0,5,5,6,2,6,5,2,5,2,3,0
304010502,5,7,6,1,7,2,6,0,0,7,7,3,6,7,55,2,2,3,2,6,1,5,2,0,4,7,3,7,1,0
304010601,0,3,4,1,7,0,7,7,5,0,7,1,6,5,76,7,1,2,3,1,7,7,3,4,6,7,0,5,2,3
304010602,6,7,3,2,1,7,6,7,0,4,3,3,2,7,36,4,1,0,6,3,6,3,1,3,5,1,2,1,1,2
304020101,5,2,6,0,1,0,1,0,1,4,2,1,3,6,54,2,3,5,1,7,6,7,2,0,6,2,5,4,3,6
304020102,3,5,4,0,0,3,1,7,7,7,4,4,3,1,26,3,1,6,1,2,0,0,2,7,2,3,5,2,7,2
304020103,1,6,1,5,4,7,6,5,6,0,3,7,3,0,30,0,6,4,3,2,3,2,5,2,7,5,1,6,2,2
304020201,3,5,3,4,2,2,2,0,2,4,0,1,3,1,16,7,2,0,6,6,2,4,1,0,6,0,2,4,7,5
304020202,3,7,4,5,0,5,5,1,2,6,1,1,7,6,56,7,3,6,6,4,1,2,1,5,3,3,1,7,7,7
304020301,4,0,7,2,6,2,1,1,7,5,0,7,7,2,75,3,1,7,0,5,6,6,6,7,2,6,0,5,2,2
304020302,1,0,3,7,5,1,6,4,0,2,4,1,2,0,64,1,7,7,5,3,2,6,2,0,3,2,3,3,1,1
304020303,3,5,2,5,5,0,5,6,1,1,5,7,2,3,65,0,0,2,3,2,5,5,7,7,0,4,0,4,7,3
304020304,4,6,2,4,0,1,2,6,2,0,4,6,3,6,05,7,7,3,4,3,7,0,5,6,0,2,4,4,5,2
304030101,6,0,6,2,7,2,5,3,4,1,2,6,5,2,05,2,6,5,2,0,1,5,1,6,4,3,6,1,6,5
304030102,3,6,4,7,1,5,2,7,4,0,6,0,4,0,55,4,4,3,5,6,2,4,3,4,0,2,2,6,4,3
304030103,0,7,5,1,5,0,2,6,7,0,0,3,3,0,54,6,4,3,7,3,1,6,7,3,6,3,3,0,6,4
304030201,0,4,3,2,0,7,4,5,3,4,6,4,0,7,01,4,3,7,3,6,3,1,2,7,1,5,6,6,0,4
304030301,0,2,6,4,4,6,1,4,7,2,6,7,0,6,36,6,5,1,0,4,4,3,3,7,3,6,4,4,1,3
304030302,5,7,3,6,7,6,0,7,6,6,0,7,5,6,22,7,1,5,4,6,2,1,0,3,3,1,4,4,7,4
304040101,5,6,2,5,7,5,7,3,3,6,2,6,6,5,36,5,7,7,1,7,7,7,4,1,1,0,0,1,6,0
304040201,1,3,4,2,4,4,5,4,1,6,5,6,3,6,77,1,4,3,4,0,3,3,1,4,5,1,3,0,7,6
304040301,0,3,3,6,7,5,4,0,3,3,2,1,4,3,66,5,2,3,2,1,3,4,3,3,2,0,6,7,6,6
304040401,0,3,0,6,0,0,0,2,5,0,0,2,0,6,52,7,4,1,7,4,0,1,1,7,1,6,7,3,0,2
304040402,1,2,3,2,2,0,3,6,5,2,7,3,3,2,33,6,0,2,0,4,4,0,1,5,0,3,2,5,4,7
304040501,1,4,7,4,0,3,2,4,5,4,3,5,2,5,72,4,5,1,5,3,5,2,5,3,4,4,1,5,5,1
304040502,6,5,6,0,6,1,0,7,7,1,0,6,6,6,36,1,2,4,0,6,6,1,1,0,2,4,5,0,5,6
306010101,1,5,3,7,4,0,4,6,1,2,0,6,7,6,63,4,1,2,0,0,1,6,2,0,1,2,1,3,2,7
306010201,6,4,4,2,2,5,4,0,2,1,6,2,7,6,01,4,7,0,3,1,6,7,2,4,5,4,6,7,2,6
306010202,6,0,0,7,1,0,0,4,5,1,6,0,0,6,25,5,4,1,6,6,4,2,2,2,1,7,7,7,2,7
306010203,2,4,0,5,6,4,3,2,2,6,7,2,1,6,23,3,5,7,5,7,4,5,4,4,7,4,1,4,1,5
306010301,5,2,4,0,1,4,2,2,7,0,0,7,4,7,52,7,3,5,3,0,5,5,4,3,1,0,6,0,7,7
306010302,1,7,3,0,2,0,5,6,0,5,7,2,7,6,14,1,3,3,1,4,4,2,7,5,2,1,3,4,5,4
306010401,7,0,1,1,3,6,1,6,3,7,5,4,5,5,24,7,1,0,4,4,7,5,5,1,1,3,0,2,2,6
306010402,6,7,6,4,6,7,0,5,7,5,6,5,4,4,37,1,0,2,7,2,5,7,5,0,1,1,7,1,7,0
306020101,2,0,7,1,0,6,0,5,7,0,2,6,1,6,56,6,0,7,5,4,4,2,0,2,5,4,3,6,2,2
306020102,6,5,4,5,7,6,0,5,0,1,1,7,4,2,42,1,6,2,4,6,5,0,4,7,5,5,1,5,5,0
306020201,7,2,0,5,5,6,2,6,3,1,1,2,3,5,75,0,2,6,5,5,2,2,4,4,4,6,2,6,0,2
306020202,0,2,7,0,7,6,0,0,0,2,5,5,2,7,16,2,4,5,7,3,3,7,4,2,0,4,0,5,0,0
306020301,2,0,6,3,0,4,2,4,1,4,7,1,5,3,25,6,2,6,5,2,5,7,0,1,0,2,2,5,4,0
306020302,3,3,4,2,6,5,1,0,4,2,5,5,3,0,21,4,1,3,6,6,5,4,3,6,2,2,3,4,6,5
306020401,1,2,7,3,5,7,2,3,2,6,0,1,7,4,65,3,6,4,6,3,6,1,2,1,2,1,1,5,6,3
306020402,1,6,6,5,3,5,6,7,6,7,0,0,3,2,62,6,4,3,4,0,5,0,2,0,2,1,2,1,6,7
306030101,1,6,4,3,4,2,2,0,2,2,7,5,0,2,14,5,0,1,5,4,1,6,4,6,0,2,3,7,2,4
306030102,0,6,2,4,2,1,7,3,3,0,1,1,4,1,70,4,0,5,4,6,2,3,1,2,4,7,7,3,3,2
306030201,4,0,1,7,3,5,5,2,5,4,5,2,6,0,31,6,5,7,5,5,2,4,1,5,1,3,5,3,7,6
306030202,0,3,1,3,1,5,3,2,4,5,5,6,4,5,10,3,1,1,7,5,5,6,6,0,4,5,3,4,7,3
306030203,5,3,0,1,7,6,0,5,4,7,4,5,7,7,21,1,1,2,7,5,5,6,2,0,5,0,0,3,0,1
306030301,4,2,2,7,2,6,5,4,4,1,3,4,7,6,62,2,1,0,7,0,4,6,2,2,2,0,3,3,5,0
306030302,4,4,6,3,0,5,6,3,1,4,0,3,6,3,72,5,4,1,6,6,5,3,5,1,6,4,7,5,0,0
306030401,7,0,3,0,7,0,1,7,3,4,7,1,6,4,04,7,5,5,4,1,4,5,1,1,0,1,3,4,1,2
306030402,0,7,5,0,6,3,7,2,0,2,1,6,7,2,41,7,4,4,3,3,0,7,4,2,7,5,7,7,1,1
306040101,2,3,7,2,5,6,0,4,3,1,2,2,6,3,57,6,7,0,6,7,2,2,0,6,6,6,2,0,6,1
306040102,5,3,5,4,1,1,6,3,4,3,4,5,5,4,34,0,1,3,2,5,1,2,2,6,3,1,0,0,2,6
306040201,3,3,5,5,6,6,6,6,7,4,3,1,4,0,62,3,0,2,6,3,0,3,0,4,2,5,0,6,2,4
306040202,6,1,3,1,0,1,1,7,5,3,1,7,6,3,02,4,6,0,7,6,6,4,1,2,5,2,4,1,0,1
306040301,1,4,2,0,3,3,7,7,0,7,2,5,1,2,04,7,7,2,3,5,7,0,3,1,3,6,6,2,4,4
306040302,1,2,4,4,3,3,3,3,5,0,5,7,6,0,32,6,2,4,5,0,5,1,1,6,4,5,0,5,3,3
306040401,3,7,6,3,3,1,6,3,4,0,1,6,1,0,16,7,7,2,5,0,4,3,3,4,5,1,4,7,7,6
306040402,7,6,5,3,2,6,5,3,6,5,0,7,2,5,13,3,4,4,6,3,6,4,0,5,3,6,2,2,4,0
306040501,4,6,0,0,2,1,5,6,1,1,4,2,1,7,67,0,1,6,4,0,3,5,0,0,3,4,6,0,3,5
306040502,5,6,6,5,1,6,3,7,5,2,3,7,5,3,02,6,6,2,3,2,1,6,3,7,4,5,5,0,7,5
306040601,6,4,7,4,3,5,0,7,7,7,2,3,3,7,74,5,2,3,4,6,1,6,7,0,2,6,6,7,3,5
306040602,0,3,6,2,4,2,1,3,7,1,0,4,0,5,31,5,4,0,2,1,3,4,4,1,2,3,2,6,2,6
306040701,6,7,5,0,2,5,4,6,4,0,7,0,4,2,42,4,7,7,3,0,1,6,7,6,0,5,0,5,6,0
306040702,3,6,3,0,5,3,2,6,7,3,7,6,2,3,77,6,1,5,4,6,7,4,2,6,5,6,6,3,5,5
306040801,0,3,0,0,6,3,4,1,2,2,6,3,7,3,65,0,2,2,5,7,1,0,1,1,1,3,3,2,4,3
306040802,7,2,2,3,6,6,1,1,5,7,4,4,6,5,52,1,6,3,3,6,6,4,6,2,3,3,7,4,5,2
306040803,0,7,7,5,3,6,1,7,4,6,7,5,1,3,00,6,0,1,3,7,0,6,5,5,5,5,3,1,4,1
306040901,0,1,1,2,6,2,7,5,3,5,5,6,5,3,55,4,7,7,4,0,0,1,2,7,6,7,2,6,1,6
306041001,3,0,1,2,3,3,1,0,2,6,6,5,7,5,66,6,2,0,7,7,4,5,3,3,5,3,0,7,3,0
306041002,4,0,1,1,7,5,7,4,4,5,2,7,1,4,74,5,7,0,6,5,0,4,7,0,3,2,4,2,7,3
306041101,2,2,2,3,5,3,4,1,1,1,2,4,5,6,54,4,2,7,2,1,3,0,3,6,1,6,2,2,1,2
306041102,4,5,3,1,0,2,7,5,6,0,0,3,4,2,74,1,6,5,4,4,1,6,6,6,7,0,2,0,5,1
306050101,1,2,0,3,5,6,5,4,3,6,1,1,0,1,33,0,7,1,6,7,2,7,7,2,7,2,1,4,7,6
306050102,1,2,3,5,5,5,4,1,5,2,0,2,6,5,11,1,2,3,7,3,3,3,4,6,0,1,5,5,2,5
306050201,5,7,3,0,6,4,0,6,6,0,1,3,7,3,13,3,6,2,0,3,4,7,5,5,5,2,4,5,0,5
306050202,3,7,7,7,7,3,6,5,6,4,6,4,3,6,36,2,3,4,1,0,3,4,2,0,6,5,7,0,1,6
306050203,3,2,7,5,4,4,2,2,7,2,2,3,3,0,04,6,5,2,1,3,2,5,4,7,6,4,6,2,0,4
306050301,5,5,1,2,4,7,4,4,1,4,7,4,1,2,54,5,5,4,7,0,3,3,2,1,4,3,2,4,3,0
306050302,2,4,0,4,4,3,2,7,6,5,4,0,7,5,21,1,4,5,5,6,0,1,7,2,7,1,3,2,5,0
306050401,3,7,1,6,3,3,7,4,3,3,3,4,5,5,47,5,4,1,5,3,0,5,2,4,3,7,1,0,0,2
306050501,7,1,1,5,7,7,3,5,4,2,0,0,2,4,71,0,6,7,4,5,6,3,0,5,1,4,1,1,7,4
306050502,7,7,6,5,4,7,3,2,4,4,6,7,7,4,20,5,5,4,6,3,1,1,6,3,2,1,5,7,6,1
306050503,0,6,5,6,6,4,7,7,3,1,2,2,0,4,03,1,3,5,1,4,7,0,7,3,4,1,2,3,0,5
306060101,0,6,7,5,5,0,5,4,5,1,4,0,2,0,73,5,7,2,6,2,6,1,5,6,0,3,0,5,3,5
306060102,2,0,0,6,1,7,5,2,3,4,2,6,4,2,50,5,2,5,0,2,4,0,1,6,5,2,1,3,4,0
306060201,6,5,4,6,4,5,0,5,2,3,1,2,3,1,37,4,7,4,1,6,7,4,2,4,6,2,7,3,0,4
306060202,5,3,4,1,6,5,5,3,2,2,1,4,6,0,73,5,3,7,3,5,1,7,6,4,2,6,6,2,2,6
306060203,7,6,3,0,2,4,0,1,7,5,2,7,4,5,13,2,6,0,6,4,2,3,2,4,0,6,2,1,5,2
306060301,3,0,3,7,3,0,7,2,5,7,0,3,3,6,34,4,4,0,0,4,6,3,4,0,2,3,2,5,0,2
306060401,0,4,0,3,1,1,0,4,2,4,3,7,6,4,00,5,3,1,1,7,4,4,6,2,4,0,5,4,1,6
306060402,5,1,7,0,6,3,1,7,1,4,1,0,5,0,16,1,2,1,2,7,1,5,1,5,4,2,2,0,4,0
306060501,2,3,3,2,2,7,6,5,2,3,2,5,7,5,27,3,2,4,2,0,2,1,7,4,7,7,7,5,1,4
306060502,7,0,4,4,2,2,6,4,7,6,2,0,3,2,66,7,5,5,3,4,7,5,2,5,4,7,2,5,6,4
306060601,2,5,5,4,2,7,4,2,0,2,3,3,1,1,56,0,3,5,0,5,0,6,2,7,3,1,7,5,0,0
306060602,5,6,1,4,3,5,2,7,0,7,7,6,1,1,64,3,2,2,3,4,4,0,4,6,6,7,5,7,4,1
306060603,6,5,2,4,5,1,6,1,7,7,5,5,6,6,17,5,4,2,4,1,6,5,7,6,1,5,0,5,1,7
306060701,0,6,5,2,1,2,5,1,1,2,3,0,4,3,11,6,5,1,5,0,7,3,5,1,2,7,2,5,0,0
306060702,2,3,2,0,7,1,6,5,0,2,0,3,0,0,76,3,6,2,6,6,1,7,4,4,6,3,3,5,2,6
306060703,7,4,5,5,3,1,2,1,4,0,7,6,2,2,57,3,2,5,7,2,5,2,1,4,4,4,4,6,0,2
306060801,4,0,2,1,5,7,0,2,2,1,5,3,0,7,63,3,1,3,1,6,4,5,3,5,6,5,2,6,1,5
306060802,7,2,0,4,4,7,5,5,5,7,4,3,3,1,56,0,7,7,5,0,0,1,1,0,4,2,0,5,2,0
306060901,6,0,2,3,0,0,3,2,0,6,7,7,5,0,41,2,6,1,4,7,4,2,0,6,3,6,3,5,1,7
306060902,2,5,2,7,2,2,3,4,6,3,0,5,7,0,66,5,6,4,0,3,0,5,5,3,3,1,7,5,7,1
306060903,6,6,7,7,3,1,7,2,2,7,2,6,4,3,57,1,1,6,3,5,4,3,5,7,1,3,5,4,2,0
306061001,2,7,7,1,7,0,5,5,3,7,6,2,5,1,62,4,4,3,4,1,4,0,6,2,2,0,2,4,1,1
306061002,1,4,5,4,2,2,1,7,4,4,6,7,6,7,47,3,0,0,6,6,2,4,5,0,2,5,2,1,6,4
306061003,2,0,0,1,3,4,7,3,5,4,7,7,7,0,16,2,3,3,5,0,5,0,4,3,7,5,3,0,2,5
306070101,4,6,0,3,5,4,4,0,5,5,6,3,2,3,57,1,4,0,1,0,2,7,7,7,6,3,7,4,7,2
306070102,2,7,6,0,7,2,6,1,5,0,1,1,7,6,12,2,3,2,0,6,0,2,3,1,4,4,3,0,1,2
306070201,0,3,7,3,0,6,7,6,2,2,3,7,3,5,00,3,6,0,4,5,3,3,0,6,3,4,0,7,7,2
306070202,2,3,7,0,7,4,0,1,3,3,0,0,1,0,35,4,5,4,7,0,0,6,4,2,4,4,1,7,0,3
306070301,5,4,3,0,6,1,5,2,7,4,0,1,7,1,23,0,5,7,0,0,4,1,3,0,7,1,3,1,6,3
306070302,1,0,5,4,4,0,3,0,7,1,6,4,2,0,31,7,6,2,0,4,5,0,7,7,5,0,7,3,0,4
306070401,6,1,0,2,2,1,4,1,5,0,3,5,6,0,34,0,0,3,5,5,4,6,5,7,4,1,0,5,2,6
306070402,4,1,7,1,3,2,5,3,5,6,7,7,2,1,40,7,7,4,4,0,3,7,3,4,6,5,1,1,1,2
306070501,6,0,0,0,0,4,5,3,5,0,1,1,0,4,40,4,2,4,4,6,6,5,1,6,4,5,4,5,3,7
306070502,3,6,5,5,0,7,1,1,1,7,0,5,2,3,52,5,0,3,0,2,6,7,5,4,5,0,2,2,0,2
306080101,2,5,2,2,2,4,6,3,7,4,5,6,6,7,24,2,2,7,2,3,4,4,6,1,5,2,1,4,1,1
401010101,2,4,2,7,7,7,0,1,2,5,6,0,3,0,53,0,3,1,4,4,7,5,6,2,0,4,3,5,1,0
401010102,2,5,2,0,6,7,5,0,3,6,3,7,7,1,42,2,0,1,7,3,5,7,7,6,5,3,2,1,4,6
401010103,2,4,3,3,7,7,3,3,1,0,6,0,1,5,72,5,3,0,0,5,3,1,5,0,6,5,3,1,4,6
401010201,0,0,4,1,6,3,2,3,0,4,2,2,3,6,11,2,6,0,0,6,7,7,5,5,3,5,5,7,0,2
401010202,1,5,1,6,6,3,6,6,7,6,3,6,4,1,65,6,7,0,5,6,3,4,3,5,3,2,0,3,3,7
401010203,1,5,1,4,0,1,0,7,0,4,7,5,1,0,54,3,1,7,1,6,5,0,4,0,5,1,0,1,0,2
401010204,5,3,2,2,3,7,0,2,5,6,5,7,3,2,70,2,3,4,0,3,2,2,6,7,6,6,7,5,1,0
401020101,4,0,5,7,5,3,5,1,6,6,3,5,0,2,75,6,7,4,3,0,3,3,4,0,7,3,1,5,7,4
401020102,1,4,3,3,5,1,1,7,0,2,3,5,3,1,74,7,2,7,2,0,6,2,1,0,2,1,7,3,7,4
401020103,5,7,0,5,1,0,1,1,1,3,2,4,3,6,77,0,1,5,5,2,2,6,6,1,4,2,7,4,0,1
401020201,1,5,5,5,2,3,3,5,3,2,6,4,1,0,67,1,0,5,2,2,0,6,0,0,3,6,0,3,5,5
401020202,3,4,0,0,7,2,4,4,6,7,6,6,7,2,11,6,3,3,7,7,1,6,5,3,0,7,1,1,1,1
401020203,4,0,4,0,3,0,4,0,2,3,5,5,1,2,10,4,1,0,2,4,0,7,3,7,6,5,6,1,4,6
401020204,3,4,0,4,0,3,2,7,7,7,0,5,5,0,01,7,3,3,0,1,2,2,6,1,6,1,4,1,3,7
401020301,0,2,3,1,4,7,5,2,1,0,6,1,7,4,54,0,4,0,4,0,0,0,4,1,1,4,4,3,0,2
401020302,3,1,4,4,5,4,5,6,6,7,2,5,1,2,67,1,0,1,6,6,7,4,4,3,6,1,1,7,3,7
401020303,6,1,2,5,7,4,2,0,3,3,7,5,1,2,24,5,4,4,0,6,0,5,0,1,2,6,4,7,4,5
401030101,5,7,7,1,5,5,6,2,2,6,6,1,1,7,17,4,0,5,0,5,1,2,0,3,2,5,7,4,2,1
401030102,6,0,5,7,3,3,3,6,7,4,2,2,4,4,04,6,6,3,4,5,3,0,5,6,3,4,5,7,4,4
401030201,6,4,6,5,2,4,5,2,7,6,4,4,7,5,64,2,0,7,7,2,1,4,3,3,5,4,4,3,5,0
401030202,3,3,0,2,5,5,6,2,4,5,2,2,4,5,55,4,5,1,0,7,6,6,5,0,0,2,1,4,4,6
401030203,5,6,0,3,2,4,5,3,2,1,6,6,0,4,56,2,2,4,7,1,5,7,1,0,3,7,5,6,4,1
401030204,4,0,1,5,7,4,0,1,0,0,6,5,4,1,63,0,5,5,5,3,6,4,6,6,5,1,4,5,1,1
401030205,7,0,0,1,3,3,2,5,3,6,7,6,4,3,65,3,3,0,2,1,5,0,2,7,0,3,7,0,5,6
401030206,0,3,7,1,7,5,2,6,7,0,5,7,6,3,00,2,3,3,3,3,6,0,7,2,7,7,4,4,0,0
401030301,1,4,2,6,4,5,0,3,2,0,5,3,2,1,02,5,1,7,3,3,4,4,2,4,0,3,2,6,4,4
401030302,2,2,0,0,3,5,0,5,2,0,4,4,1,2,53,3,3,3,1,5,7,3,2,5,0,4,6,6,5,0
401030303,7,4,4,0,0,1,3,4,3,5,6,2,1,6,00,2,6,3,2,0,0,0,7,6,1,4,7,4,6,4
401030401,2,6,5,6,6,3,0,6,3,3,0,7,6,3,75,1,4,1,3,6,6,0,5,3,1,7,3,4,3,0
401030402,3,1,5,4,4,1,5,4,1,0,7,0,0,4,43,4,3,1,4,5,1,7,3,0,1,4,3,5,6,5
401030403,1,5,0,0,0,4,7,6,3,6,1,2,4,0,66,7,2,0,6,5,6,1,3,1,6,5,7,7,7,4
401040101,3,4,5,3,0,2,5,4,5,6,6,2,1,1,55,5,5,6,4,2,0,4,5,6,6,4,1,4,4,7
401040102,0,6,5,4,3,5,3,5,5,5,4,1,7,4,03,2,7,0,0,2,6,0,6,7,1,5,1,1,2,6
401040103,2,1,2,1,2,1,1,1,5,2,1,7,7,6,44,0,3,6,3,6,2,1,7,1,7,2,3,3,1,3
401040201,6,7,5,4,0,7,6,1,1,6,2,3,2,5,57,5,5,7,5,5,1,6,3,4,1,1,2,7,4,2
401040202,3,1,0,1,5,0,0,0,5,6,1,3,5,1,30,3,4,5,2,5,5,2,0,7,0,7,7,0,2,4
401040203,4,7,5,7,1,0,1,5,3,7,0,3,3,4,03,2,0,6,4,1,2,7,3,5,4,7,5,7,0,6
401040301,4,5,5,0,1,5,6,4,3,2,1,2,4,0,27,6,5,2,6,2,2,4,6,5,4,2,6,2,5,4
401040302,2,6,5,5,3,5,2,6,1,6,5,2,3,2,55,0,1,5,3,7,0,6,2,3,0,2,6,0,4,7
401050101,1,5,6,3,3,5,1,3,5,4,2,2,2,5,12,4,3,0,6,5,2,5,5,1,0,0,6,7,5,0
